,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
2507,17.0,US,0.0,2020-03-23 23:19:34,34.84060306,-116.1774685,California,0.0
2508,201.0,US,1.0,2020-03-23 23:19:34,33.03484597,-116.7365326,California,0.0
2509,131.0,US,0.0,2020-03-23 23:19:34,37.75215114,-122.4385672,California,0.0
2511,41.0,US,2.0,2020-03-23 23:19:34,37.93433732,-121.2730061,California,0.0
2516,27.0,US,0.0,2020-03-23 23:19:34,35.38822029,-120.4039028,California,0.0
2517,142.0,US,1.0,2020-03-23 23:19:34,37.4228808,-122.32755459999998,California,0.0
2529,18.0,US,0.0,2020-03-23 23:19:34,34.65329488,-120.0188492,California,0.0
2530,302.0,US,10.0,2020-03-23 23:19:34,37.23104908,-121.6970462,California,0.0
2532,22.0,US,0.0,2020-03-23 23:19:34,37.05580291,-122.0066524,California,0.0
2588,2.0,US,0.0,2020-03-23 23:19:34,40.76391419,-122.0396884,California,0.0
2615,0.0,US,0.0,2020-03-23 23:19:34,39.57713498,-120.52007009999998,California,0.0
2623,2.0,US,0.0,2020-03-23 23:19:34,41.59198861,-122.5407434,California,0.0
2637,14.0,US,0.0,2020-03-23 23:19:34,38.26827353,-121.9357113,California,0.0
2643,29.0,US,1.0,2020-03-23 23:19:34,38.52746429,-122.8862506,California,0.0
2681,8.0,US,0.0,2020-03-23 23:19:34,37.55862499,-120.9970722,California,0.0
2747,0.0,US,0.0,2020-03-23 23:19:34,39.03417539,-121.6945899,California,0.0
2778,0.0,US,0.0,2020-03-23 23:19:34,40.12570935,-122.2370171,California,0.0
2831,0.0,US,0.0,2020-03-23 23:19:34,40.64917670000001,-123.114713,California,0.0
2838,16.0,US,0.0,2020-03-23 23:19:34,36.22026558,-118.8020203,California,0.0
2841,0.0,US,0.0,2020-03-23 23:19:34,38.02644018,-119.9525093,California,0.0
2918,30.0,US,1.0,2020-03-23 23:19:34,34.44465746,-119.0910613,California,0.0
3158,6.0,US,1.0,2020-03-23 23:19:34,38.68278902,-121.9018288,California,0.0
3165,3.0,US,0.0,2020-03-23 23:19:34,39.26255932,-121.3535644,California,0.0
25,135.0,US,2.0,2020-03-24 23:37:31,37.64629437,-121.8929271,California,0.0
53,0.0,US,0.0,2020-03-24 23:37:31,38.59678594,-119.8223594,California,0.0
54,2.0,US,0.0,2020-03-24 23:37:31,38.44583082,-120.65696,California,0.0
330,2.0,US,0.0,2020-03-24 23:37:31,39.66727762,-121.6005252,California,0.0
339,2.0,US,0.0,2020-03-24 23:37:31,38.20537103,-120.552913,California,0.0
615,0.0,US,0.0,2020-03-24 23:37:31,39.17881957,-122.2331726,California,0.0
624,86.0,US,1.0,2020-03-24 23:37:31,37.91923498,-121.9289527,California,0.0
756,0.0,US,0.0,2020-03-24 23:37:31,41.74228275,-123.8974063,California,0.0
858,2.0,US,0.0,2020-03-24 23:37:31,38.77965956,-120.5233166,California,0.0
991,13.0,US,0.0,2020-03-24 23:37:31,36.75733899,-119.6466953,California,0.0
1052,0.0,US,0.0,2020-03-24 23:37:31,39.59875897,-122.3938452,California,0.0
1318,4.0,US,0.0,2020-03-24 23:37:31,40.69923009,-123.876044,California,0.0
1337,6.0,US,0.0,2020-03-24 23:37:31,33.0393082,-115.3669042,California,0.0
1342,0.0,US,0.0,2020-03-24 23:37:31,36.51112084,-117.41119779999998,California,0.0
1495,13.0,US,0.0,2020-03-24 23:37:31,35.34329425,-118.7277796,California,0.0
1512,0.0,US,0.0,2020-03-24 23:37:31,36.07409056,-119.8159973,California,0.0
1562,0.0,US,0.0,2020-03-24 23:37:31,39.10124298,-122.7536244,California,0.0
1597,0.0,US,0.0,2020-03-24 23:37:31,40.67311306,-120.59350990000002,California,0.0
1717,662.0,US,11.0,2020-03-24 23:37:31,34.30828379,-118.2282411,California,0.0
1754,6.0,US,0.0,2020-03-24 23:37:31,37.21513971,-119.76655890000002,California,0.0
1790,47.0,US,0.0,2020-03-24 23:37:31,38.07122463,-122.7210631,California,0.0
1809,0.0,US,0.0,2020-03-24 23:37:31,37.57978556,-119.9073334,California,0.0
1893,2.0,US,0.0,2020-03-24 23:37:31,39.4381191,-123.3911313,California,0.0
1897,1.0,US,0.0,2020-03-24 23:37:31,37.18922369,-120.7209035,California,0.0
1949,0.0,US,0.0,2020-03-24 23:37:31,41.58965602,-120.7244817,California,0.0
1954,1.0,US,0.0,2020-03-24 23:37:31,37.93899289,-118.8872409,California,0.0
1976,20.0,US,1.0,2020-03-24 23:37:31,36.21862405,-121.2413397,California,0.0
2043,2.0,US,0.0,2020-03-24 23:37:31,38.50735751,-122.332839,California,0.0
2060,3.0,US,0.0,2020-03-24 23:37:31,39.30394768,-120.7627281,California,0.0
2143,152.0,US,0.0,2020-03-24 23:37:31,33.70147516,-117.76459979999998,California,0.0
2288,20.0,US,1.0,2020-03-24 23:37:31,39.06167234,-120.7240569,California,0.0
2294,0.0,US,0.0,2020-03-24 23:37:31,40.00355989,-120.8395236,California,0.0
2440,57.0,US,6.0,2020-03-24 23:37:31,33.74314981,-115.9933578,California,0.0
2491,88.0,US,4.0,2020-03-24 23:37:31,38.45106826,-121.3425374,California,0.0
2506,6.0,US,1.0,2020-03-24 23:37:31,36.60308176,-121.069975,California,0.0
2507,31.0,US,0.0,2020-03-24 23:37:31,34.84060306,-116.1774685,California,0.0
2508,226.0,US,1.0,2020-03-24 23:37:31,33.03484597,-116.7365326,California,0.0
2509,152.0,US,0.0,2020-03-24 23:37:31,37.75215114,-122.4385672,California,0.0
2511,51.0,US,2.0,2020-03-24 23:37:31,37.93433732,-121.2730061,California,0.0
2516,42.0,US,0.0,2020-03-24 23:37:31,35.38822029,-120.4039028,California,0.0
2517,161.0,US,1.0,2020-03-24 23:37:31,37.4228808,-122.32755459999998,California,0.0
2529,18.0,US,0.0,2020-03-24 23:37:31,34.65329488,-120.0188492,California,0.0
2530,375.0,US,16.0,2020-03-24 23:37:31,37.23104908,-121.6970462,California,0.0
2532,22.0,US,0.0,2020-03-24 23:37:31,37.05580291,-122.0066524,California,0.0
2588,2.0,US,0.0,2020-03-24 23:37:31,40.76391419,-122.0396884,California,0.0
2615,0.0,US,0.0,2020-03-24 23:37:31,39.57713498,-120.52007009999998,California,0.0
2623,2.0,US,0.0,2020-03-24 23:37:31,41.59198861,-122.5407434,California,0.0
2637,21.0,US,0.0,2020-03-24 23:37:31,38.26827353,-121.9357113,California,0.0
