,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
2737,10.0,US,0.0,2020-03-24 23:37:31,28.70181754,-82.0794267,Florida,0.0
2749,0.0,US,0.0,2020-03-24 23:37:31,30.19746066,-82.99099670000003,Florida,0.0
2769,0.0,US,0.0,2020-03-24 23:37:31,30.04848048,-83.60445406,Florida,0.0
2859,0.0,US,1.0,2020-03-24 23:37:31,0.0,0.0,Florida,0.0
2879,0.0,US,0.0,2020-03-24 23:37:31,30.04412971,-82.37497443,Florida,0.0
2929,18.0,US,0.0,2020-03-24 23:37:31,29.05858895,-81.18263252,Florida,0.0
2938,0.0,US,0.0,2020-03-24 23:37:31,30.16548905,-84.39895211,Florida,0.0
2949,10.0,US,0.0,2020-03-24 23:37:31,30.64204028,-86.16935664,Florida,0.0
2980,0.0,US,0.0,2020-03-24 23:37:31,30.61359259,-85.66002461,Florida,0.0
23,45.0,US,0.0,2020-03-25 23:33:19,29.67866525,-82.35928158,Florida,0.0
116,5.0,US,0.0,2020-03-25 23:33:19,30.33060121,-82.28467476,Florida,0.0
150,1.0,US,0.0,2020-03-25 23:33:19,30.26548745,-85.62122584,Florida,0.0
256,1.0,US,0.0,2020-03-25 23:33:19,29.95079741,-82.16611613,Florida,0.0
268,11.0,US,0.0,2020-03-25 23:33:19,28.29409504,-80.73091022,Florida,0.0
283,355.0,US,3.0,2020-03-25 23:33:19,26.15184651,-80.48725556,Florida,0.0
349,0.0,US,0.0,2020-03-25 23:33:19,30.40666734,-85.19394153,Florida,0.0
453,3.0,US,0.0,2020-03-25 23:33:19,26.90131002,-81.92949121,Florida,0.0
511,9.0,US,0.0,2020-03-25 23:33:19,28.84804315,-82.47614748,Florida,0.0
540,13.0,US,2.0,2020-03-25 23:33:19,29.98319144,-81.85609986,Florida,0.0
599,47.0,US,0.0,2020-03-25 23:33:19,26.11091986,-81.34687065,Florida,0.0
606,3.0,US,0.0,2020-03-25 23:33:19,30.22509788,-82.62160164,Florida,0.0
744,1.0,US,0.0,2020-03-25 23:33:19,27.18677893,-81.80941373,Florida,0.0
790,0.0,US,0.0,2020-03-25 23:33:19,29.60631086,-83.15724673,Florida,0.0
833,56.0,US,3.0,2020-03-25 23:33:19,30.33225875,-81.66976468,Florida,0.0
886,14.0,US,0.0,2020-03-25 23:33:19,30.67652764,-87.37284571,Florida,0.0
932,5.0,US,0.0,2020-03-25 23:33:19,29.45933576,-81.31508595,Florida,0.0
958,0.0,US,0.0,2020-03-25 23:33:19,29.83791238,-84.82731662,Florida,0.0
1003,1.0,US,0.0,2020-03-25 23:33:19,30.57796289,-84.61915825,Florida,0.0
1039,0.0,US,0.0,2020-03-25 23:33:19,29.72856978,-82.79880657,Florida,0.0
1048,0.0,US,0.0,2020-03-25 23:33:19,26.95635849,-81.18996211,Florida,0.0
1145,0.0,US,0.0,2020-03-25 23:33:19,29.93543004,-85.24270990000002,Florida,0.0
1160,0.0,US,0.0,2020-03-25 23:33:19,30.49673973,-82.94998918,Florida,0.0
1191,0.0,US,0.0,2020-03-25 23:33:19,27.49293939,-81.80956574,Florida,0.0
1245,0.0,US,0.0,2020-03-25 23:33:19,26.55386945,-81.16469006,Florida,0.0
1259,8.0,US,0.0,2020-03-25 23:33:19,28.55364461,-82.42700204,Florida,0.0
1269,4.0,US,0.0,2020-03-25 23:33:19,27.34254618,-81.34071957,Florida,0.0
1272,106.0,US,0.0,2020-03-25 23:33:19,27.9276559,-82.32013172,Florida,0.0
1282,0.0,US,0.0,2020-03-25 23:33:19,30.86747479,-85.81319222,Florida,0.0
1339,12.0,US,0.0,2020-03-25 23:33:19,27.69308961,-80.60556721,Florida,0.0
1367,1.0,US,0.0,2020-03-25 23:33:19,30.7954597,-85.21500423,Florida,0.0
1403,0.0,US,0.0,2020-03-25 23:33:19,30.43669112,-83.89442308,Florida,0.0
1556,0.0,US,0.0,2020-03-25 23:33:19,29.98484137,-83.18166636,Florida,0.0
1564,18.0,US,0.0,2020-03-25 23:33:19,28.76202069,-81.7125123,Florida,0.0
1626,42.0,US,3.0,2020-03-25 23:33:19,26.58410348,-81.88399313,Florida,0.0
1642,8.0,US,1.0,2020-03-25 23:33:19,30.45955727,-84.27491114,Florida,0.0
1646,0.0,US,0.0,2020-03-25 23:33:19,29.31829741,-82.74007147,Florida,0.0
1657,0.0,US,0.0,2020-03-25 23:33:19,30.23766008,-84.8829258,Florida,0.0
1757,0.0,US,0.0,2020-03-25 23:33:19,30.44396917,-83.47398594,Florida,0.0
1783,22.0,US,1.0,2020-03-25 23:33:19,27.47196942,-82.31831044,Florida,0.0
1794,5.0,US,0.0,2020-03-25 23:33:19,29.21227113,-82.05803627,Florida,0.0
1825,4.0,US,0.0,2020-03-25 23:33:19,27.0772071,-80.43109784,Florida,0.0
1914,400.0,US,0.0,2020-03-25 23:33:19,25.6112362,-80.55170587,Florida,0.0
1959,8.0,US,0.0,2020-03-25 23:33:19,25.20904673,-81.07812416,Florida,0.0
2045,1.0,US,0.0,2020-03-25 23:33:19,30.61037141,-81.80297522,Florida,0.0
2125,16.0,US,0.0,2020-03-25 23:33:19,30.69143028,-86.59267105,Florida,0.0
2127,0.0,US,0.0,2020-03-25 23:33:19,27.386336199999995,-80.88944347,Florida,0.0
2144,77.0,US,2.0,2020-03-25 23:33:19,28.51367621,-81.31799498,Florida,0.0
2160,35.0,US,0.0,2020-03-25 23:33:19,28.06312234,-81.14882926,Florida,0.0
2193,118.0,US,3.0,2020-03-25 23:33:19,26.64676272,-80.46536002,Florida,0.0
2205,17.0,US,0.0,2020-03-25 23:33:19,28.30810945,-82.40227529,Florida,0.0
2280,50.0,US,1.0,2020-03-25 23:33:19,27.93130349,-82.72239666,Florida,0.0
2302,14.0,US,0.0,2020-03-25 23:33:19,27.95027105,-81.69732947,Florida,0.0
