,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
189,0.0,US,0.0,2020-03-24 23:37:31,44.63899297,-86.01608482,Michigan,0.0
197,8.0,US,0.0,2020-03-24 23:37:31,41.95447397,-86.41313079999998,Michigan,0.0
260,0.0,US,0.0,2020-03-24 23:37:31,41.91600556,-85.05929476,Michigan,0.0
353,4.0,US,0.0,2020-03-24 23:37:31,42.24633834,-85.00493569,Michigan,0.0
420,0.0,US,0.0,2020-03-24 23:37:31,41.91522292,-85.99405727,Michigan,0.0
452,3.0,US,0.0,2020-03-24 23:37:31,45.37790017,-85.19614053,Michigan,0.0
467,0.0,US,0.0,2020-03-24 23:37:31,45.44787015,-84.50122149,Michigan,0.0
495,1.0,US,0.0,2020-03-24 23:37:31,46.29552653,-84.54353449,Michigan,0.0
517,1.0,US,0.0,2020-03-24 23:37:31,43.98794227,-84.84819859999998,Michigan,0.0
573,5.0,US,0.0,2020-03-24 23:37:31,42.94400871,-84.60145248,Michigan,0.0
661,0.0,US,0.0,2020-03-24 23:37:31,44.68255561,-84.61006219,Michigan,0.0
764,0.0,US,0.0,2020-03-24 23:37:31,45.90484910000001,-86.9080745,Michigan,0.0
782,0.0,US,0.0,2020-03-24 23:37:31,46.00999672,-87.86961634,Michigan,0.0
842,3.0,US,0.0,2020-03-24 23:37:31,42.59599185,-84.83740035,Michigan,0.0
878,2.0,US,0.0,2020-03-24 23:37:31,45.52625509,-84.89083249,Michigan,0.0
1030,34.0,US,0.0,2020-03-24 23:37:31,43.02244215,-83.70589709,Michigan,0.0
1049,2.0,US,0.0,2020-03-24 23:37:31,43.98901072,-84.38774817,Michigan,0.0
1056,0.0,US,0.0,2020-03-24 23:37:31,46.40862701,-89.69377193,Michigan,0.0
1079,3.0,US,0.0,2020-03-24 23:37:31,44.69565625,-85.55585247,Michigan,0.0
1097,0.0,US,0.0,2020-03-24 23:37:31,43.29265605,-84.60505416,Michigan,0.0
1274,1.0,US,0.0,2020-03-24 23:37:31,41.88753639,-84.59312019,Michigan,0.0
1298,0.0,US,0.0,2020-03-24 23:37:31,46.89988536,-88.68495385,Michigan,0.0
1327,0.0,US,0.0,2020-03-24 23:37:31,43.83353985,-83.04078453,Michigan,0.0
1341,15.0,US,0.0,2020-03-24 23:37:31,42.59716886,-84.37472069,Michigan,0.0
1343,0.0,US,0.0,2020-03-24 23:37:31,42.94502238,-85.07413319,Michigan,0.0
1344,0.0,US,0.0,2020-03-24 23:37:31,44.35486835,-83.63484895,Michigan,0.0
1349,0.0,US,0.0,2020-03-24 23:37:31,46.20974132,-88.53136251,Michigan,0.0
1355,2.0,US,0.0,2020-03-24 23:37:31,43.64060976,-84.84664923,Michigan,0.0
1375,6.0,US,0.0,2020-03-24 23:37:31,42.24807035,-84.42258681,Michigan,0.0
1464,3.0,US,0.0,2020-03-24 23:37:31,42.24542231,-85.53038622,Michigan,0.0
1466,1.0,US,0.0,2020-03-24 23:37:31,44.68512729,-85.09085699,Michigan,0.0
1490,31.0,US,1.0,2020-03-24 23:37:31,43.03197711,-85.54934642,Michigan,0.0
1500,0.0,US,0.0,2020-03-24 23:37:31,47.63197653,-88.41434263,Michigan,0.0
1567,0.0,US,0.0,2020-03-24 23:37:31,43.99050893,-85.802173,Michigan,0.0
1592,1.0,US,0.0,2020-03-24 23:37:31,43.09052506,-83.22153148,Michigan,0.0
1636,1.0,US,0.0,2020-03-24 23:37:31,44.94430054,-85.80150326,Michigan,0.0
1640,0.0,US,0.0,2020-03-24 23:37:31,41.89475156,-84.06603727,Michigan,0.0
1699,13.0,US,0.0,2020-03-24 23:37:31,42.60302282,-83.91297209,Michigan,0.0
1731,0.0,US,0.0,2020-03-24 23:37:31,46.47227431,-85.54471223,Michigan,0.0
1745,0.0,US,0.0,2020-03-24 23:37:31,46.07028979,-85.04980537,Michigan,0.0
1746,225.0,US,3.0,2020-03-24 23:37:31,42.69158356,-82.92752801,Michigan,0.0
1784,1.0,US,0.0,2020-03-24 23:37:31,44.33352407,-86.05626916,Michigan,0.0
1811,1.0,US,0.0,2020-03-24 23:37:31,46.4338914,-87.64043701,Michigan,0.0
1834,0.0,US,0.0,2020-03-24 23:37:31,43.99509218,-86.24988902,Michigan,0.0
1884,0.0,US,0.0,2020-03-24 23:37:31,43.64064262,-85.32463223,Michigan,0.0
1895,0.0,US,0.0,2020-03-24 23:37:31,45.58038692,-87.55370409,Michigan,0.0
1919,5.0,US,0.0,2020-03-24 23:37:31,43.64330771,-84.38804374,Michigan,0.0
1939,0.0,US,0.0,2020-03-24 23:37:31,44.33772443,-85.09256478,Michigan,0.0
1965,12.0,US,0.0,2020-03-24 23:37:31,41.92734151,-83.53749864,Michigan,0.0
1975,1.0,US,0.0,2020-03-24 23:37:31,43.31082541,-85.15252824,Michigan,0.0
1996,0.0,US,0.0,2020-03-24 23:37:31,45.0275929,-84.12696227,Michigan,0.0
2036,3.0,US,0.0,2020-03-24 23:37:31,43.29123859,-86.15176712,Michigan,0.0
2068,2.0,US,0.0,2020-03-24 23:37:31,43.554374,-85.80070107,Michigan,0.0
2110,428.0,US,4.0,2020-03-24 23:37:31,42.66090111,-83.38595416,Michigan,0.0
2113,0.0,US,0.0,2020-03-24 23:37:31,43.64124435,-86.26726673,Michigan,0.0
2118,0.0,US,0.0,2020-03-24 23:37:31,44.33481032,-84.12725175,Michigan,0.0
2142,0.0,US,0.0,2020-03-24 23:37:31,46.665226200000006,-89.31390481,Michigan,0.0
2162,0.0,US,0.0,2020-03-24 23:37:31,43.98992088,-85.32566756,Michigan,0.0
2163,0.0,US,0.0,2020-03-24 23:37:31,44.68192279,-84.12939244,Michigan,0.0
2168,5.0,US,0.0,2020-03-24 23:37:31,45.02085831,-84.59898295,Michigan,0.0
2171,15.0,US,0.0,2020-03-24 23:37:31,42.95996803,-85.9969107,Michigan,0.0
2178,6.0,US,0.0,2020-03-24 23:37:31,0.0,0.0,Michigan,0.0
2343,0.0,US,0.0,2020-03-24 23:37:31,45.34018577,-83.91498656,Michigan,0.0
2469,1.0,US,0.0,2020-03-24 23:37:31,44.33473082,-84.61067651,Michigan,0.0
2493,8.0,US,0.0,2020-03-24 23:37:31,43.33433923,-84.05131209999998,Michigan,0.0
2527,0.0,US,0.0,2020-03-24 23:37:31,43.42406072,-82.82055898,Michigan,0.0
2546,0.0,US,0.0,2020-03-24 23:37:31,46.19235734,-86.19972234,Michigan,0.0
2612,0.0,US,0.0,2020-03-24 23:37:31,42.95392800000001,-84.14585902,Michigan,0.0
2658,8.0,US,0.0,2020-03-24 23:37:31,42.92655373,-82.67937954,Michigan,0.0
2668,0.0,US,0.0,2020-03-24 23:37:31,41.91441767,-85.52797979,Michigan,0.0
2846,1.0,US,0.0,2020-03-24 23:37:31,43.46606813,-83.41897025,Michigan,0.0
2910,0.0,US,0.0,2020-03-24 23:37:31,42.25190229,-86.01939087,Michigan,0.0
3010,50.0,US,3.0,2020-03-24 23:37:31,42.253105,-83.83853204,Michigan,0.0
3021,876.0,US,13.0,2020-03-24 23:37:31,42.28098405,-83.281255,Michigan,0.0
3055,1.0,US,0.0,2020-03-24 23:37:31,44.33853602,-85.57712739,Michigan,0.0
30,0.0,US,0.0,2020-03-25 23:33:19,44.6846864,-83.59507875,Michigan,0.0
38,0.0,US,0.0,2020-03-25 23:33:19,46.41292944,-86.60260122,Michigan,0.0
40,1.0,US,0.0,2020-03-25 23:33:19,42.59147037,-85.89102866,Michigan,0.0
52,0.0,US,0.0,2020-03-25 23:33:19,45.03477666,-83.62212411,Michigan,0.0
72,0.0,US,0.0,2020-03-25 23:33:19,44.99690221,-85.15503082,Michigan,0.0
81,0.0,US,0.0,2020-03-25 23:33:19,44.0636262,-83.89277559,Michigan,0.0
129,0.0,US,0.0,2020-03-25 23:33:19,46.6720582,-88.36363591,Michigan,0.0
139,1.0,US,0.0,2020-03-25 23:33:19,42.59513984,-85.30834519,Michigan,0.0
151,3.0,US,0.0,2020-03-25 23:33:19,43.70639106,-83.98731479,Michigan,0.0
189,0.0,US,0.0,2020-03-25 23:33:19,44.63899297,-86.01608482,Michigan,0.0
197,10.0,US,0.0,2020-03-25 23:33:19,41.95447397,-86.41313079999998,Michigan,0.0
260,0.0,US,0.0,2020-03-25 23:33:19,41.91600556,-85.05929476,Michigan,0.0
353,6.0,US,0.0,2020-03-25 23:33:19,42.24633834,-85.00493569,Michigan,0.0
420,0.0,US,0.0,2020-03-25 23:33:19,41.91522292,-85.99405727,Michigan,0.0
452,4.0,US,0.0,2020-03-25 23:33:19,45.37790017,-85.19614053,Michigan,0.0
467,0.0,US,0.0,2020-03-25 23:33:19,45.44787015,-84.50122149,Michigan,0.0
495,1.0,US,0.0,2020-03-25 23:33:19,46.29552653,-84.54353449,Michigan,0.0
517,1.0,US,0.0,2020-03-25 23:33:19,43.98794227,-84.84819859999998,Michigan,0.0
573,6.0,US,0.0,2020-03-25 23:33:19,42.94400871,-84.60145248,Michigan,0.0
661,0.0,US,0.0,2020-03-25 23:33:19,44.68255561,-84.61006219,Michigan,0.0
764,0.0,US,0.0,2020-03-25 23:33:19,45.90484910000001,-86.9080745,Michigan,0.0
782,0.0,US,0.0,2020-03-25 23:33:19,46.00999672,-87.86961634,Michigan,0.0
842,3.0,US,0.0,2020-03-25 23:33:19,42.59599185,-84.83740035,Michigan,0.0
878,2.0,US,0.0,2020-03-25 23:33:19,45.52625509,-84.89083249,Michigan,0.0
1030,46.0,US,0.0,2020-03-25 23:33:19,43.02244215,-83.70589709,Michigan,0.0
1049,2.0,US,0.0,2020-03-25 23:33:19,43.98901072,-84.38774817,Michigan,0.0
1056,0.0,US,0.0,2020-03-25 23:33:19,46.40862701,-89.69377193,Michigan,0.0
1079,3.0,US,0.0,2020-03-25 23:33:19,44.69565625,-85.55585247,Michigan,0.0
1097,0.0,US,0.0,2020-03-25 23:33:19,43.29265605,-84.60505416,Michigan,0.0
1274,2.0,US,0.0,2020-03-25 23:33:19,41.88753639,-84.59312019,Michigan,0.0
1298,0.0,US,0.0,2020-03-25 23:33:19,46.89988536,-88.68495385,Michigan,0.0
1327,0.0,US,0.0,2020-03-25 23:33:19,43.83353985,-83.04078453,Michigan,0.0
